departamento,provincia,municipio,codigo_municipio,codigo,nombre,urbano-rural,camas,latitude,longitude,subsector,tipo,nivel,telefono
La Paz,Loayza,Cairoma,20905,200397,Lloja,rural,0,-16.746145000000002,-67.572389,publico,c.s. ambulatorio,1,73065974
La Paz,Loayza,Cairoma,20905,200398,Torrepampa,rural,1,-16.833145000000002,-67.575689,publico,c.s. con internacion,1,73074751
La Paz,Loayza,Cairoma,20905,200399,Uchumbaya,rural,0,-16.890245,-67.550489,publico,puesto de salud,1,74869238
La Paz,Loayza,Cairoma,20905,200400,Viloco,rural,6,-16.874445,-67.497289,publico,c.s. con internacion,1,68059982
La Paz,Inquisivi,Inquisivi,21001,200401,Arcopongo,rural,0,-16.570145,-66.942489,publico,c.s. ambulatorio,1,73765489
La Paz,Inquisivi,Inquisivi,21001,200402,Capinata,rural,0,-16.996145000000002,-67.076489,publico,c.s. ambulatorio,1,72562169
La Paz,Inquisivi,Inquisivi,21001,200403,Cavari,rural,0,-17.078545000000002,-66.992389,publico,c.s. ambulatorio,1,68245612
La Paz,Inquisivi,Inquisivi,21001,200404,Copacabana (Lpz),rural,0,-16.820245,-66.904289,publico,puesto de salud,1,71969711
La Paz,Inquisivi,Inquisivi,21001,200405,Inquisivi,rural,5,-16.906845,-67.138289,publico,c.s. con internacion,1,72503615
La Paz,Inquisivi,Inquisivi,21001,200406,Ventilla,rural,0,-16.857245000000002,-67.027189,publico,puesto de salud,1,67335815
La Paz,Inquisivi,Inquisivi,21001,200407,Siguas,rural,0,-17.174945,-66.934989,publico,puesto de salud,1,73210423
La Paz,Inquisivi,Quime,21002,200408,Choquetanga,rural,3,-16.836045000000002,-67.319089,publico,c.s. con internacion,1,73811251
La Paz,Inquisivi,Quime,21002,200409,Mina Argentina,rural,2,-16.935845,-67.334189,publico,c.s. con internacion,1,74011770
La Paz,Inquisivi,Quime,21002,200410,C.S. Pacuni,rural,0,0.0,0.0,,,,0
La Paz,Inquisivi,Quime,21002,200411,Quime,rural,6,-16.980545000000003,-67.218289,publico,hospital segundo nivel,2,75276944
La Paz,Inquisivi,Quime,21002,200412,Pongo B2,rural,0,-16.997745000000002,-67.259689,publico,puesto de salud,1,72096177
La Paz,Inquisivi,Cajuata,21003,200413,Cajuata,rural,3,-16.699345,-67.173089,publico,c.s. con internacion,1,76794548
La Paz,Inquisivi,Cajuata,21003,200414,Circuata,rural,1,-16.645245000000003,-67.24338900000001,publico,c.s. ambulatorio,1,76794546
La Paz,Inquisivi,Cajuata,21003,200415,Suri,rural,0,-16.748445,-67.190589,publico,c.s. ambulatorio,1,68107176
La Paz,Inquisivi,Cajuata,21003,200416,Villa Khora,rural,2,-16.605445,-67.28618900000001,publico,c.s. con internacion,1,76794570
La Paz,Inquisivi,Colquiri,21004,200417,Ajamarca,rural,0,-17.330945,-67.054289,publico,puesto de salud,1,72911305
La Paz,Inquisivi,Colquiri,21004,200418,Colquiri,rural,8,-17.379845,-67.118589,publico,c.s. integral,1,72473538
La Paz,Inquisivi,Colquiri,21004,200419,Mohoza Lanza,rural,0,-17.361445,-66.946089,publico,puesto de salud,1,67215445
La Paz,Inquisivi,Colquiri,21004,200420,Pauca,rural,0,-17.531145000000002,-66.854089,publico,puesto de salud,1,67197233
La Paz,Inquisivi,Colquiri,21004,200421,Pipini,rural,4,-17.492645,-66.932389,publico,c.s. con internacion,1,73286784
La Paz,Inquisivi,Colquiri,21004,200422,Sallalli,rural,4,-17.374045000000002,-67.010389,publico,c.s. ambulatorio,1,671972131
La Paz,Inquisivi,Colquiri,21004,200423,Tultuani (Coriri),rural,0,-17.395045,-66.873989,publico,puesto de salud,1,72079117
La Paz,Inquisivi,Ichoca,21005,200424,German Busch,rural,0,-17.255145000000002,-67.306189,publico,c.s. ambulatorio,1,68149885
La Paz,Inquisivi,Ichoca,21005,200425,Ichoca,rural,4,-17.142145000000003,-67.183089,publico,c.s. con internacion,1,67917825
La Paz,Inquisivi,Ichoca,21005,200426,Luruta,rural,0,-17.231845,-67.126189,publico,puesto de salud,1,71998804
La Paz,Inquisivi,Licoma Pampa,21006,200427,Licoma,rural,4,-16.806545,-67.201589,publico,c.s. con internacion,1,67314374
La Paz,Sur Yungas,Chulumani,21101,200428,Hospital Chulumani,rural,29,-16.409645,-67.525689,publico,hospital segundo nivel,2,72500347
La Paz,Sur Yungas,Chulumani,21101,200429,Huancane,rural,0,-16.376045,-67.535089,publico,c.s. con internacion,1,73201015
La Paz,Sur Yungas,Chulumani,21101,200430,Ocobaya,rural,0,-16.430545000000002,-67.512489,publico,puesto de salud,1,77760111
La Paz,Sur Yungas,Chulumani,21101,200431,Chirca,rural,0,-16.386245000000002,-67.583089,publico,puesto de salud,1,67099414
La Paz,Sur Yungas,Chulumani,21101,200432,Tajma,rural,0,-16.375845,-67.476489,publico,puesto de salud,1,72522361
La Paz,Sur Yungas,Irupana,21102,200433,Chicaloma,rural,0,-16.444345000000002,-67.479789,publico,c.s. ambulatorio,1,72553340
La Paz,Sur Yungas,Irupana,21102,200434,Irupana,rural,15,-16.466245,-67.455089,publico,c.s. integral,1,77779216
La Paz,Sur Yungas,Irupana,21102,200435,La Plazuela,rural,0,-16.528545,-67.406989,publico,puesto de salud,1,0
La Paz,Sur Yungas,Irupana,21102,200436,Lambate,rural,0,-16.602545000000003,-67.703889,publico,c.s. con internacion,1,77542460
La Paz,Sur Yungas,Irupana,21102,200437,Laza,rural,0,-16.428745000000003,-67.44288900000001,publico,c.s. ambulatorio,1,73724538
La Paz,Sur Yungas,Irupana,21102,200438,Pariguaya,rural,0,-16.651645000000002,-67.635689,publico,puesto de salud,1,73017432
La Paz,Sur Yungas,Irupana,21102,200439,Tableria Alta,rural,0,-16.488945,-67.347889,publico,c.s. ambulatorio,1,75886121
La Paz,Sur Yungas,Irupana,21102,200440,Taca,rural,0,-16.672545,-67.590089,publico,puesto de salud,1,73209024
La Paz,Sur Yungas,Irupana,21102,200441,Tres Rios,rural,0,-16.570445,-67.794489,publico,c.s. ambulatorio,1,73208550
La Paz,Sur Yungas,Irupana,21102,200442,Victorio Lanza,rural,0,-16.367645,-67.427589,publico,c.s. ambulatorio,1,71206515
La Paz,Sur Yungas,Yanacachi,21103,200443,Chaco,rural,0,-16.352956,-67.821372,publico,puesto de salud,1,78821999
La Paz,Sur Yungas,Yanacachi,21103,200444,Puente Villa,rural,0,-16.405260000000002,-67.641789,publico,puesto de salud,1,73245306
La Paz,Sur Yungas,Yanacachi,21103,200445,Yanacachi,rural,3,-16.398645000000002,-67.73698900000001,publico,c.s. con internacion,1,73090062
La Paz,Sur Yungas,Yanacachi,21103,200446,Santa Rosa De Chacala (Lpz),rural,0,-16.402234,-67.66981,publico,puesto de salud,1,71516216
La Paz,Sur Yungas,Palos Blancos,21104,200447,La Cascada,rural,0,-15.396145,-67.163189,publico,c.s. ambulatorio,1,67152772
La Paz,Sur Yungas,Palos Blancos,21104,200448,Charcas,rural,0,-15.452645,-67.295689,publico,puesto de salud,1,73733753
La Paz,Sur Yungas,Palos Blancos,21104,200449,Covendo,rural,2,-15.792645000000002,-66.977889,publico,c.s. con internacion,1,71925314
La Paz,Sur Yungas,Palos Blancos,21104,200450,El Sillar,rural,0,-15.432345000000002,-67.152489,publico,puesto de salud,1,67152802
La Paz,Sur Yungas,Palos Blancos,21104,200451,Inicua,rural,2,-15.501285999999999,-67.22177099999999,publico,c.s. con internacion,1,77256570
La Paz,Sur Yungas,Palos Blancos,21104,200452,Las Delicias,rural,0,-15.467445000000001,-67.177289,publico,puesto de salud,1,72575340
La Paz,Sur Yungas,Palos Blancos,21104,200453,C.S. Oscar,rural,0,0.0,0.0,,,,0
La Paz,Sur Yungas,Palos Blancos,21104,200454,Integral Palos Blancos,rural,16,-15.584445,-67.247489,publico,c.s. integral,1,73215979
La Paz,Sur Yungas,Palos Blancos,21104,200455,Popoy,rural,0,-15.637045,-67.165089,publico,puesto de salud,1,0
La Paz,Sur Yungas,Palos Blancos,21104,200456,Puerto Carmen,rural,0,-15.698145000000002,-67.132789,publico,c.s. ambulatorio,1,67152813
La Paz,Sur Yungas,Palos Blancos,21104,200457,San Miguel De Huachi,rural,1,-15.677545,-67.128489,publico,c.s. con internacion,1,67142289
La Paz,Sur Yungas,Palos Blancos,21104,200458,Sapecho,rural,2,-15.559245,-67.335689,publico,c.s. con internacion,1,74014634
La Paz,Sur Yungas,Palos Blancos,21104,200459,Tucupi,rural,2,-15.735645000000002,-67.053289,publico,c.s. con internacion,1,73223459
La Paz,Sur Yungas,Palos Blancos,21104,200460,Santa Ana De Mosetenes,rural,0,-15.495845000000001,-67.420989,publico,c.s. ambulatorio,1,67152814
La Paz,Sur Yungas,La Asunta,21105,200461,Charia,rural,0,-16.062145,-67.170589,publico,puesto de salud,1,76538869
La Paz,Sur Yungas,La Asunta,21105,200462,Cotapata,rural,0,-15.996645000000001,-67.174289,publico,puesto de salud,1,73303098
La Paz,Sur Yungas,La Asunta,21105,200463,La Asunta,rural,7,-16.124745,-67.197189,publico,c.s. integral,1,72535551
La Paz,Sur Yungas,La Asunta,21105,200464,Las Mercedes,rural,4,-16.277545,-67.340689,publico,c.s. con internacion,1,71555587
La Paz,Sur Yungas,La Asunta,21105,200465,Sta.Rosa De Quinuni,rural,0,-16.231845,-67.130189,publico,c.s. ambulatorio,1,71973696
La Paz,Los Andes,Pucarani,21201,200466,Catavi,rural,0,-16.494745,-68.586089,publico,c.s. ambulatorio,1,73283847
La Paz,Los Andes,Pucarani,21201,200467,Chojasivi,rural,2,-16.439545000000003,-68.692289,publico,c.s. con internacion,1,67142043
La Paz,Los Andes,Pucarani,21201,200468,Corapata,rural,0,-16.439145,-68.367989,publico,c.s. ambulatorio,1,73741942
La Paz,Los Andes,Pucarani,21201,200469,Palcoco,rural,1,-16.334145,-68.415889,publico,c.s. con internacion,1,77524794
La Paz,Los Andes,Pucarani,21201,200470,Patamanta,rural,0,-16.376845,-68.379289,publico,puesto de salud,1,67327925
La Paz,Los Andes,Pucarani,21201,200471,Pucarani,rural,4,-16.398145,-68.478089,publico,c.s. integral,1,73051997
La Paz,Los Andes,Pucarani,21201,200472,Villa Vilaque,rural,1,-16.427845,-68.333689,publico,c.s. con internacion,1,73820218
La Paz,Los Andes,Laja,21202,200473,Curva Pucara,rural,1,-16.594045,-68.571889,publico,c.s. con internacion,1,77500346
La Paz,Los Andes,Laja,21202,200474,Laja,rural,2,-16.536245,-68.384789,publico,c.s. con internacion,1,71576324
La Paz,Los Andes,Laja,21202,200475,San Juan Satatotora,rural,0,-16.687945000000003,-68.462889,publico,c.s. ambulatorio,1,71200803
La Paz,Los Andes,Laja,21202,200476,Santa Rosa,rural,0,-16.610445000000002,-68.398589,publico,c.s. ambulatorio,1,73229708
La Paz,Los Andes,Laja,21202,200477,Tambillo,rural,1,-16.570245,-68.508089,publico,c.s. con internacion,1,71977083
La Paz,Los Andes,Batallas,21203,200478,Batallas,rural,5,-16.298145,-68.532589,publico,c.s. integral,1,73030422
La Paz,Los Andes,Batallas,21203,200479,Chachacomani,rural,0,-16.071045,-68.460689,publico,c.s. ambulatorio,1,7458224
La Paz,Los Andes,Batallas,21203,200480,Kerani,rural,0,-16.156545,-68.507989,publico,c.s. ambulatorio,1,78765533
La Paz,Los Andes,Batallas,21203,200481,Peñas,rural,0,-16.231845,-68.503389,publico,puesto de salud,1,67196450
La Paz,Los Andes,Batallas,21203,200482,Tuquia,rural,0,-16.205745,-68.470989,publico,c.s. ambulatorio,1,71552671
La Paz,Los Andes,Puerto Pérez,21204,200483,Aygachi,rural,1,-16.377545,-68.594989,publico,puesto de salud,1,77263824
La Paz,Los Andes,Pucarani,21201,200484,Cohana,rural,0,-16.370945000000003,-68.660689,publico,c.s. ambulatorio,1,73293311
La Paz,Los Andes,Puerto Pérez,21204,200485,Suriqui,rural,1,-16.304515,-68.761526,publico,c.s. con internacion,1,71579534
La Paz,Los Andes,Puerto Pérez,21204,200486,Puerto Perez,rural,2,-16.285945,-68.578489,publico,c.s. con internacion,1,73044416
La Paz,Los Andes,Puerto Pérez,21204,200487,Quehuaya,rural,0,-16.336945,-68.717589,publico,c.s. ambulatorio,1,71248283
La Paz,Aroma,Sica Sica,21301,200488,Belen,rural,0,-17.366945,-67.560289,publico,puesto de salud,1,73561575
La Paz,Aroma,Sica Sica,21301,200489,Chijmuni,rural,0,-17.340945,-67.859889,publico,c.s. ambulatorio,1,73228181
La Paz,Aroma,Sica Sica,21301,200490,Jaruma,rural,0,-17.260645,-67.577389,publico,puesto de salud,1,71263153
La Paz,Aroma,Sica Sica,21301,200491,"Konani ""Virgen De Concepcion""",rural,3,-17.428845000000003,-67.529289,publico,c.s. con internacion,1,71942380
La Paz,Aroma,Sica Sica,21301,200492,Lahuachaca,rural,1,-17.376545,-67.676389,publico,c.s. con internacion,1,71259339
La Paz,Aroma,Sica Sica,21301,200493,Sica Sica,rural,4,-17.333345,-67.741189,publico,c.s. integral,1,73703311
La Paz,Aroma,Sica Sica,21301,200494,Villa Esteban Arce,rural,2,-17.384945000000002,-67.638989,publico,c.s. ambulatorio,1,78780730
La Paz,Aroma,Umala,21302,200495,Canaviri,rural,0,-17.333145000000002,-68.033489,publico,puesto de salud,1,78881327
La Paz,Aroma,Umala,21302,200496,Huari Belen,rural,0,-17.463845000000003,-68.009489,publico,c.s. ambulatorio,1,78800295
La Paz,Aroma,Umala,21302,200497,Kellhuiri,rural,0,-17.319445,-68.142989,publico,puesto de salud,1,76515134
La Paz,Aroma,Umala,21302,200498,Umala,rural,1,-17.372945,-68.021389,publico,c.s. con internacion,1,73275544
La Paz,Aroma,Ayo Ayo,21303,200499,Ayo Ayo,rural,2,-17.091045,-68.002889,publico,c.s. con internacion,1,69832909
La Paz,Aroma,Ayo Ayo,21303,200500,El Tholar,rural,1,-17.010845,-68.061989,publico,c.s. con internacion,1,72037003
La Paz,Aroma,Ayo Ayo,21303,200501,Villa Carmen (Lpz),rural,0,-17.060045000000002,-68.148589,publico,c.s. ambulatorio,1,69832911
La Paz,Aroma,Calamarca,21304,200502,Calamarca,rural,3,-16.907045,-68.116889,publico,c.s. integral,1,71979146
La Paz,Aroma,Calamarca,21304,200503,Caluyo,rural,0,-16.786908,-68.138456,publico,c.s. ambulatorio,1,0
La Paz,Aroma,Calamarca,21304,200504,San Antonio - Calamarca,rural,0,-16.797145,-68.179689,publico,puesto de salud,1,0
La Paz,Aroma,Calamarca,21304,200505,Sivicani,rural,0,-16.979945,-68.149989,publico,c.s. ambulatorio,1,74024782
La Paz,Aroma,Patacamaya,21305,200506,Viscachani,rural,0,-17.181145,-67.953089,publico,c.s. ambulatorio,1,74054323
La Paz,Aroma,Patacamaya,21305,200507,Chiaraque,rural,0,-17.227145,-68.020389,publico,c.s. ambulatorio,1,78875472
La Paz,Aroma,Patacamaya,21305,200508,Chiarumani,rural,0,-17.181545,-67.875189,publico,puesto de salud,1,77719785
La Paz,Aroma,Patacamaya,21305,200509,Hosp. Patacamaya,rural,16,-17.241745,-67.909189,publico,hospital segundo nivel,2,72054044
La Paz,Aroma,Colquencha,21306,200510,Colquencha,rural,6,-16.931545,-68.248889,publico,c.s. con internacion,1,0
La Paz,Aroma,Colquencha,21306,200511,Machacamarca,rural,0,-16.876945000000003,-68.205989,publico,c.s. ambulatorio,1,67008170
La Paz,Aroma,Colquencha,21306,200512,Stgo.De Llallagua,rural,0,-17.025216,-68.204716,publico,c.s. ambulatorio,1,67008205
La Paz,Aroma,Collana,21307,200513,Collana (Collana),rural,2,-16.902645,-68.284189,publico,c.s. con internacion,1,73064470
La Paz,Nor Yungas,Coroico,21401,200514,Challa,rural,0,-16.091345,-67.696189,publico,c.s. ambulatorio,1,67326109
La Paz,Nor Yungas,Coroico,21401,200515,Hosp. Coroico,rural,4,-16.188145000000002,-67.728289,publico,hospital segundo nivel,2,77588261
La Paz,Nor Yungas,Coroico,21401,200516,Pacallo,rural,0,-16.201245,-67.804089,publico,c.s. ambulatorio,1,72589759
La Paz,Nor Yungas,Coroico,21401,200517,Sta.Rosa Quilo Quilo,rural,0,-16.035245,-67.81828900000001,publico,c.s. con internacion,1,72535896
La Paz,Nor Yungas,Coroico,21401,200518,Suapi,rural,0,-16.111645000000003,-67.774989,publico,puesto de salud,1,73219395
La Paz,Nor Yungas,Coripata,21402,200519,Arapata,rural,1,-16.269045000000002,-67.643989,publico,c.s. con internacion,1,73054137
La Paz,Nor Yungas,Coripata,21402,200520,Coripata,rural,4,-16.314345,-67.606889,publico,c.s. integral,1,77280804
La Paz,Nor Yungas,Coripata,21402,200521,Santiago Tocoroni,rural,2,-16.243345,-67.566089,publico,c.s. con internacion,1,71931585
La Paz,Abel Iturralde,Ixiamas,21501,200522,El Tigre,rural,0,-13.724045000000002,-68.377289,publico,c.s. ambulatorio,1,75232922
La Paz,Abel Iturralde,Ixiamas,21501,200523,Ixiamas,rural,7,-13.774165,-68.129774,publico,c.s. integral,1,73739469
La Paz,Abel Iturralde,Ixiamas,21501,200524,Mercedez,rural,0,-12.446145,-68.502089,publico,c.s. ambulatorio,1,71511926
La Paz,Abel Iturralde,Ixiamas,21501,200525,Carmen Del Emero,rural,0,-13.378979999999999,-67.376979,publico,puesto de salud,1,0
La Paz,Abel Iturralde,Ixiamas,21501,200526,Tahua,rural,0,-13.861145,-67.915089,publico,c.s. ambulatorio,1,73536624
La Paz,Abel Iturralde,Ixiamas,21501,200527,Esperanza Del Madidi,rural,0,-12.614938,-67.17013399999999,publico,c.s. ambulatorio,1,0
La Paz,Abel Iturralde,San Buenaventura,21502,200528,San Buenaventura,rural,9,-14.439556,-67.53862099999999,publico,c.s. integral,1,72506045
La Paz,Abel Iturralde,San Buenaventura,21502,200529,Tumupasa,rural,2,-14.150535000000001,-67.888154,publico,c.s. con internacion,1,77246028
La Paz,Abel Iturralde,San Buenaventura,21502,200530,San Jose De Chupiamonas,rural,0,-14.214445000000001,-68.054089,publico,c.s. ambulatorio,1,0
La Paz,Abel Iturralde,San Buenaventura,21502,200531,25 De Mayo,rural,0,-14.209745000000002,-67.788989,publico,c.s. ambulatorio,1,0
La Paz,Abel Iturralde,San Buenaventura,21502,200532,Comunidad Buenavista,rural,0,-14.375445000000001,-67.573389,publico,c.s. ambulatorio,1,68052256
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200533,Amarete,rural,4,-15.235145000000001,-68.984889,publico,c.s. con internacion,1,72017329
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200534,Caata,rural,2,-15.154245000000001,-69.011489,publico,c.s. con internacion,1,71519089
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200535,Florida (Lpz),rural,0,-15.152245,-68.524289,publico,puesto de salud,1,73723539
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200536,Charazani,rural,2,-15.177245000000001,-68.99508900000001,publico,c.s. integral,1,68189191
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200537,Chullina,rural,2,-15.130245,-68.922689,publico,c.s. con internacion,1,73727616
La Paz,Bautista Saavedra,Gral. Juan José Perez (Charazani),21601,200538,Cotapampa,rural,0,-15.145745000000002,-69.106689,publico,puesto de salud,1,68071036
La Paz,Bautista Saavedra,Curva,21602,200539,Canuhuma,rural,0,-15.060445000000001,-69.153989,publico,c.s. ambulatorio,1,73590596
La Paz,Bautista Saavedra,Curva,21602,200540,Curva,rural,3,-15.127745,-68.999589,publico,c.s. con internacion,1,67042430
La Paz,Manco Kapac,Copacabana,21701,200541,Copacabana,rural,18,-16.177845,-69.080089,publico,c.s. integral,1,69815343
La Paz,Manco Kapac,Copacabana,21701,200542,Isla Del Sol,rural,0,-16.026645000000002,-69.150989,publico,puesto de salud,1,73001265
La Paz,Manco Kapac,Copacabana,21701,200543,Siripaca,rural,0,-16.100845,-69.058489,publico,c.s. ambulatorio,1,73260759
La Paz,Manco Kapac,San Pedro de Tiquina,21702,200544,Ojje,rural,0,-16.260345,-68.872489,publico,c.s. ambulatorio,1,7256279
La Paz,Manco Kapac,San Pedro de Tiquina,21702,200545,Tiquina,rural,4,-16.214564000000003,-68.848407,publico,c.s. con internacion,1,71552606
La Paz,Manco Kapac,Tito Yupanqui,21703,200546,Tito Yupanqui,rural,0,-16.192945,-68.956489,publico,c.s. con internacion,1,67142866
La Paz,Gualberto Villarroel,San Pedro de Curahuara,21801,200547,Janko Marca,rural,1,-17.667145,-67.870389,publico,c.s. con internacion,1,68066770
La Paz,Gualberto Villarroel,San Pedro de Curahuara,21801,200548,San Pedro De Curahuara,rural,1,-17.654045,-68.050189,publico,c.s. con internacion,1,68122260
La Paz,Gualberto Villarroel,San Pedro de Curahuara,21801,200549,Villa Manquiri,rural,1,-17.581645,-67.916989,publico,c.s. con internacion,1,73285921
La Paz,Gualberto Villarroel,Papel Pampa,21802,200550,P.S. Colqueamaya,rural,0,-17.588045,-67.777689,iglesia,puesto de salud,1,76853442
La Paz,Gualberto Villarroel,Papel Pampa,21802,200551,Papel Pampa,rural,1,-17.819145000000002,-67.769889,publico,c.s. con internacion,1,71230720
La Paz,Gualberto Villarroel,Papel Pampa,21802,200552,Unupata,rural,1,-17.693845,-67.711689,publico,c.s. con internacion,1,71239702
La Paz,Gualberto Villarroel,Chacarilla,21803,200553,Pacollo,rural,1,-17.480345,-68.165189,publico,c.s. con internacion,1,73537442
La Paz,Gral. J. Manuel Pando,Santiago de Machaca,21901,200554,Berenguela,rural,0,-17.286645,-69.215389,publico,c.s. ambulatorio,1,73272402
La Paz,Gral. J. Manuel Pando,Santiago de Machaca,21901,200555,Santiago De Machaca,rural,4,-17.066245000000002,-69.193489,publico,c.s. integral,1,68111990
La Paz,Gral. J. Manuel Pando,Catacora,21902,200556,Catacora,rural,3,-17.164045,-69.485389,publico,c.s. con internacion,1,73069373
La Paz,Caranavi,Caranavi,22001,200557,Alcoche,rural,2,-15.750645,-67.674089,publico,c.s. con internacion,1,74906149
La Paz,Caranavi,Caranavi,22001,200558,Bella Vista - La Paz,rural,0,-15.622845000000002,-67.419889,publico,puesto de salud,1,72593207
La Paz,Caranavi,Caranavi,22001,200559,Borg,rural,2,-15.528145,-67.486489,publico,c.s. con internacion,1,72066946
La Paz,Caranavi,Caranavi,22001,200560,Calama,rural,0,-15.622945000000001,-67.594889,publico,c.s. ambulatorio,1,73736341
La Paz,Caranavi,Caranavi,22001,200561,Hosp. Caranavi,rural,4,-15.833345000000001,-67.568189,publico,hospital segundo nivel,2,73261346
